gene_symbol,ensembl_id,token_id
WNT8A,ENSG00000061492,831
SPAG4,ENSG00000061656,832
NCKAP1,ENSG00000061676,833
MRPS35,ENSG00000061794,834
GUCY1B1,ENSG00000061918,835
SFSWAP,ENSG00000061936,836
TNK2,ENSG00000061938,837
MON2,ENSG00000061987,838
CDH3,ENSG00000062038,839
ARSF,ENSG00000062096,840
GPBP1,ENSG00000062194,841
DGAT2,ENSG00000062282,842
ZNF112,ENSG00000062370,843
CS,ENSG00000062485,844
LTK,ENSG00000062524,845
MRPS24,ENSG00000062582,846
ELMO2,ENSG00000062598,847
WAPL,ENSG00000062650,848
VMP1,ENSG00000062716,849
APPBP2,ENSG00000062725,850
POLD1,ENSG00000062822,851
SEZ6,ENSG00000063015,852
EIF4B,ENSG00000063046,853
SLC6A16,ENSG00000063127,854
BICRA,ENSG00000063169,855
SPHK2,ENSG00000063176,856
RPL18,ENSG00000063177,857
CA11,ENSG00000063180,858
ISOC2,ENSG00000063241,859
U2AF2,ENSG00000063244,860
EPN1,ENSG00000063245,861
MED29,ENSG00000063322,862
AHRR,ENSG00000063438,863
GSC2,ENSG00000063515,864
ZNF275,ENSG00000063587,865
MTMR1,ENSG00000063601,866
GPC1,ENSG00000063660,867
ADCK1,ENSG00000063761,868
HAGH,ENSG00000063854,869
RNF4,ENSG00000063978,870
CASP8,ENSG00000064012,871
LIMCH1,ENSG00000064042,872
INTS13,ENSG00000064102,873
TM7SF3,ENSG00000064115,874
DLX3,ENSG00000064195,875
SPA17,ENSG00000064199,876
TSPAN32,ENSG00000064201,877
CCN5,ENSG00000064205,878
DMRT3,ENSG00000064218,879
ST3GAL6,ENSG00000064225,880
ATP2C2,ENSG00000064270,881
NGFR,ENSG00000064300,882
CDON,ENSG00000064309,883
TAF2,ENSG00000064313,884
HIPK2,ENSG00000064393,885
TNPO3,ENSG00000064419,886
BORCS8-MEF2B,ENSG00000064489,887
RFXANK,ENSG00000064490,888
TMEM161A,ENSG00000064545,889
LPAR2,ENSG00000064547,890
CTSA,ENSG00000064601,891
SUGP2,ENSG00000064607,892
SLC12A2,ENSG00000064651,893
SNX24,ENSG00000064652,894
EYA2,ENSG00000064655,895
CNN2,ENSG00000064666,896
ABCA7,ENSG00000064687,897
SNCAIP,ENSG00000064692,898
DDX20,ENSG00000064703,899
BTBD1,ENSG00000064726,900
FAR2,ENSG00000064763,901
BCAS1,ENSG00000064787,902
POU1F1,ENSG00000064835,903
CHI3L2,ENSG00000064886,904
SBNO2,ENSG00000064932,905
PMS1,ENSG00000064933,906
HMG20B,ENSG00000064961,907
CALCRL,ENSG00000064989,908
TAF11,ENSG00000064995,909
ANKS1A,ENSG00000064999,910
AP3D1,ENSG00000065000,911
ZNF76,ENSG00000065029,912
SLC9A3R2,ENSG00000065054,913
NTHL1,ENSG00000065057,914
BLTP3A,ENSG00000065060,915
GNAI3,ENSG00000065135,916
IPO5,ENSG00000065150,917
OAT,ENSG00000065154,918
WDR3,ENSG00000065183,919
PKN2,ENSG00000065243,920
WDR18,ENSG00000065268,921
TRAM2,ENSG00000065308,922
NTN1,ENSG00000065320,923
GLP2R,ENSG00000065325,924
MCM10,ENSG00000065328,925
DGKA,ENSG00000065357,926
ERBB3,ENSG00000065361,927
ROPN1,ENSG00000065371,928
ANKRD44,ENSG00000065413,929
KARS1,ENSG00000065427,930
ADAT1,ENSG00000065457,931
PDIA5,ENSG00000065485,932
TBC1D22B,ENSG00000065491,933
NDUFB4,ENSG00000065518,934
SPEN,ENSG00000065526,935
MYLK,ENSG00000065534,936
ZC3H15,ENSG00000065548,937
MAP2K4,ENSG00000065559,938
PACC1,ENSG00000065600,939
SNAP91,ENSG00000065609,940
SLK,ENSG00000065613,941
CYB5R4,ENSG00000065615,942
COL17A1,ENSG00000065618,943
GSTO2,ENSG00000065621,944
SEC61A2,ENSG00000065665,945
PRKCQ,ENSG00000065675,946
TLE2,ENSG00000065717,947
ASB1,ENSG00000065802,948
FAM107B,ENSG00000065809,949
ME1,ENSG00000065833,950
TBC1D1,ENSG00000065882,951
CDK13,ENSG00000065883,952
MTHFD2,ENSG00000065911,953
SLC9A7,ENSG00000065923,954
FOXJ2,ENSG00000065970,955
YBX1,ENSG00000065978,956
PDE4A,ENSG00000065989,957
PPP2R5A,ENSG00000066027,958
CTNNA2,ENSG00000066032,959
ELAVL1,ENSG00000066044,960
TIE1,ENSG00000066056,961
DIP2B,ENSG00000066084,962
SMARCD1,ENSG00000066117,963
KDM4A,ENSG00000066135,964
NFYC,ENSG00000066136,965
ZMYND12,ENSG00000066185,966
SLC9A3,ENSG00000066230,967
NGEF,ENSG00000066248,968
ASPM,ENSG00000066279,969
CD84,ENSG00000066294,970
ELOVL1,ENSG00000066322,971
SPI1,ENSG00000066336,972
POLR1H,ENSG00000066379,973
MPPED2,ENSG00000066382,974
CLDN18,ENSG00000066405,975
ZBTB11,ENSG00000066422,976
ATXN3,ENSG00000066427,977
GOLGA5,ENSG00000066455,978
FGFR2,ENSG00000066468,979
LRRC40,ENSG00000066557,980
ISOC1,ENSG00000066583,981
EML1,ENSG00000066629,982
TRMT11,ENSG00000066651,983
THUMPD1,ENSG00000066654,984
MSANTD3,ENSG00000066697,985
KIF26A,ENSG00000066735,986
ATG2B,ENSG00000066739,987
ARFGEF1,ENSG00000066777,988
ACSM2B,ENSG00000066813,989
ZFAT,ENSG00000066827,990
MTFR1,ENSG00000066855,991
STAG3,ENSG00000066923,992
FECH,ENSG00000066926,993
MYO9A,ENSG00000066933,994
DDX3Y,ENSG00000067048,995
PFKP,ENSG00000067057,996
IDI1,ENSG00000067064,997
SP100,ENSG00000067066,998
KLF6,ENSG00000067082,999
PLPP1,ENSG00000067113,1000
NEO1,ENSG00000067141,1001
TRAM1,ENSG00000067167,1002
PHKA1,ENSG00000067177,1003
TNFRSF1A,ENSG00000067182,1004
CACNB1,ENSG00000067191,1005
EVI5,ENSG00000067208,1006
STOML1,ENSG00000067221,1007
PKM,ENSG00000067225,1008
DHX29,ENSG00000067248,1009
DNTTIP2,ENSG00000067334,1010
METTL22,ENSG00000067365,1011
TP53BP1,ENSG00000067369,1012
TRO,ENSG00000067445,1013
RRP15,ENSG00000067533,1014
RHOA,ENSG00000067560,1015
DHX8,ENSG00000067596,1016
PMS2P4,ENSG00000067601,1017
PRKCZ,ENSG00000067606,1018
ZFY,ENSG00000067646,1019
IARS2,ENSG00000067704,1020
SYT1,ENSG00000067715,1021
NAV3,ENSG00000067798,1022
IDH3G,ENSG00000067829,1023
ROGDI,ENSG00000067836,1024
PDZD4,ENSG00000067840,1025
ATP2B3,ENSG00000067842,1026
ROCK1,ENSG00000067900,1027
CBFB,ENSG00000067955,1028
PDK3,ENSG00000067992,1029
HYAL2,ENSG00000068001,1030
HDAC4,ENSG00000068024,1031
RASSF1,ENSG00000068028,1032
FGFR3,ENSG00000068078,1033
IFI35,ENSG00000068079,1034
HEATR6,ENSG00000068097,1035
COASY,ENSG00000068120,1036
PLEKHH3,ENSG00000068137,1037
MEF2A,ENSG00000068305,1038
OTUD5,ENSG00000068308,1039
TFE3,ENSG00000068323,1040
TBC1D25,ENSG00000068354,1041
ACSL4,ENSG00000068366,1042
INPP5A,ENSG00000068383,1043
GPKOW,ENSG00000068394,1044
GRIPAP1,ENSG00000068400,1045
FTSJ1,ENSG00000068438,1046
PRR11,ENSG00000068489,1047
REEP1,ENSG00000068615,1048
ATP11A,ENSG00000068650,1049
POLR1A,ENSG00000068654,1050
LAPTM4A,ENSG00000068697,1051
TTC7A,ENSG00000068724,1052
IP6K2,ENSG00000068745,1053
STON1-GTF2A1L,ENSG00000068781,1054
SRBD1,ENSG00000068784,1055
KIF2A,ENSG00000068796,1056
RASGRP2,ENSG00000068831,1057
PSME4,ENSG00000068878,1058
IFT80,ENSG00000068885,1059
SIRT2,ENSG00000068903,1060
ERLEC1,ENSG00000068912,1061
PPP2R5B,ENSG00000068971,1062
PYGM,ENSG00000068976,1063
PAGE1,ENSG00000068985,1064
PITX1,ENSG00000069011,1065
TRPC7,ENSG00000069018,1066
MAST4,ENSG00000069020,1067
ADGRF5,ENSG00000069122,1068
SDK2,ENSG00000069188,1069
ADAM7,ENSG00000069206,1070
NUP133,ENSG00000069248,1071
NUCKS1,ENSG00000069275,1072
VPS35,ENSG00000069329,1073
DNAJA2,ENSG00000069345,1074
BCL3,ENSG00000069399,1075
KCNAB2,ENSG00000069424,1076
ABCC9,ENSG00000069431,1077
GAL,ENSG00000069482,1078
CLEC2D,ENSG00000069493,1079
FUNDC1,ENSG00000069509,1080
MAOB,ENSG00000069535,1081
RORA,ENSG00000069667,1082
DRD4,ENSG00000069696,1083
TGFBR3,ENSG00000069702,1084
PLA2G10,ENSG00000069764,1085
HES2,ENSG00000069812,1086
ATP1B3,ENSG00000069849,1087
NEDD4,ENSG00000069869,1088
PIGB,ENSG00000069943,1089
MAPK6,ENSG00000069956,1090
GNB5,ENSG00000069966,1091
RAB27A,ENSG00000069974,1092
HDHD5,ENSG00000069998,1093
UFD1,ENSG00000070010,1094
LRP6,ENSG00000070018,1095
GUCY2C,ENSG00000070019,1096
SCT,ENSG00000070031,1097
PHRF1,ENSG00000070047,1098
ELP1,ENSG00000070061,1099
NUCB2,ENSG00000070081,1100
PFN2,ENSG00000070087,1101
PTPN3,ENSG00000070159,1102
SPTB,ENSG00000070182,1103
DAPP1,ENSG00000070190,1104
FGF10,ENSG00000070193,1105
SLC44A1,ENSG00000070214,1106
TMEM260,ENSG00000070269,1107
SMG6,ENSG00000070366,1108
EXOC5,ENSG00000070367,1109
CLTCL1,ENSG00000070371,1110
FGF22,ENSG00000070388,1111
FSTL3,ENSG00000070404,1112
DGCR2,ENSG00000070413,1113
RNF126,ENSG00000070423,1114
MNT,ENSG00000070444,1115
ZXDC,ENSG00000070476,1116
JMJD6,ENSG00000070495,1117
POLB,ENSG00000070501,1118
ST6GALNAC1,ENSG00000070526,1119
WIPI1,ENSG00000070540,1120
FRMPD1,ENSG00000070601,1121
GBA2,ENSG00000070610,1122
NDST1,ENSG00000070614,1123
ASNS,ENSG00000070669,1124
AP3M2,ENSG00000070718,1125
CNGB1,ENSG00000070729,1126
ST6GALNAC2,ENSG00000070731,1127
CHAT,ENSG00000070748,1128
PABPC1,ENSG00000070756,1129
TESK2,ENSG00000070759,1130
CFAP20,ENSG00000070761,1131
CSNK2A2,ENSG00000070770,1132
PTPN21,ENSG00000070778,1133
EIF2B3,ENSG00000070785,1134
CAMK2A,ENSG00000070808,1135
TCOF1,ENSG00000070814,1136
CDC42,ENSG00000070831,1137
OSBPL3,ENSG00000070882,1138
EPHA8,ENSG00000070886,1139
SLC12A3,ENSG00000070915,1140
RAD18,ENSG00000070950,1141
ATP2B1,ENSG00000070961,1142
TRPM5,ENSG00000070985,1143
NCK2,ENSG00000071051,1144
MAP4K4,ENSG00000071054,1145
MGAT4A,ENSG00000071073,1146
RPL31,ENSG00000071082,1147
WDR1,ENSG00000071127,1148
SNX13,ENSG00000071189,1149
MS4A12,ENSG00000071203,1150
ARHGAP10,ENSG00000071205,1151
RPS6KA2,ENSG00000071242,1152
ING3,ENSG00000071243,1153
VASH1,ENSG00000071246,1154
LMCD1,ENSG00000071282,1155
BUD23,ENSG00000071462,1156
SEL1L,ENSG00000071537,1157
TRIP13,ENSG00000071539,1158
ATP6AP1,ENSG00000071553,1159
TCF3,ENSG00000071564,1160
TRIB2,ENSG00000071575,1161
DAZAP1,ENSG00000071626,1162
MBD3,ENSG00000071655,1163
PRLH,ENSG00000071677,1164
HLTF,ENSG00000071794,1165
FAM50A,ENSG00000071859,1166
FAM3A,ENSG00000071889,1167
CPSF1,ENSG00000071894,1168
MYO3B,ENSG00000071909,1169
CYBRD1,ENSG00000071967,1170
CDH19,ENSG00000071991,1171
PDCD2,ENSG00000071994,1172
SLC6A15,ENSG00000072041,1173
RDH11,ENSG00000072042,1174
PRKACA,ENSG00000072062,1175
ADGRL1,ENSG00000072071,1176
SPP2,ENSG00000072080,1177
ACTN1,ENSG00000072110,1178
ZFYVE26,ENSG00000072121,1179
RPS6KA6,ENSG00000072133,1180
EPN2,ENSG00000072134,1181
PTPN18,ENSG00000072135,1182
LIMS2,ENSG00000072163,1183
ASIC4,ENSG00000072182,1184
SPEG,ENSG00000072195,1185
LNX1,ENSG00000072201,1186
ALDH3A2,ENSG00000072210,1187
TFRC,ENSG00000072274,1188
SREBF1,ENSG00000072310,1189
TRPC5,ENSG00000072315,1190
AFF4,ENSG00000072364,1191
UBE2D1,ENSG00000072401,1192
PALS1,ENSG00000072415,1193
RHOBTB1,ENSG00000072422,1194
SMC1A,ENSG00000072501,1195
HSD17B10,ENSG00000072506,1196
MARK2,ENSG00000072518,1197
HMMR,ENSG00000072571,1198
CHFR,ENSG00000072609,1199
TRHDE,ENSG00000072657,1200
P4HA2,ENSG00000072682,1201
FCGR2B,ENSG00000072694,1202
NFATC3,ENSG00000072736,1203
TRNT1,ENSG00000072756,1204
ACADVL,ENSG00000072778,1205
STK10,ENSG00000072786,1206
FBXW11,ENSG00000072803,1207
ACAP1,ENSG00000072818,1208
CRMP1,ENSG00000072832,1209
EVC,ENSG00000072840,1210
DERL2,ENSG00000072849,1211
SIDT1,ENSG00000072858,1212
NDE1,ENSG00000072864,1213
IRAG1,ENSG00000072952,1214
TMEM38A,ENSG00000072954,1215
AP1M1,ENSG00000072958,1216
PVR,ENSG00000073008,1217
XRCC1,ENSG00000073050,1218
SCARB1,ENSG00000073060,1219
CYP2W1,ENSG00000073067,1220
MCM2,ENSG00000073111,1221
MOV10L1,ENSG00000073146,1222
PANX2,ENSG00000073150,1223
SELENOO,ENSG00000073169,1224
TP63,ENSG00000073282,1225
ALPK1,ENSG00000073331,1226
LLGL2,ENSG00000073350,1227
PDE8A,ENSG00000073417,1228
CLCN4,ENSG00000073464,1229
NLE1,ENSG00000073536,1230
SDHA,ENSG00000073578,1231
SMARCE1,ENSG00000073584,1232
FNDC8,ENSG00000073598,1233
GSDMB,ENSG00000073605,1234
KDM5A,ENSG00000073614,1235
ADAM11,ENSG00000073670,1236
PPP2R3A,ENSG00000073711,1237
FERMT2,ENSG00000073712,1238
ABCB11,ENSG00000073734,1239
DHRS9,ENSG00000073737,1240
CD5L,ENSG00000073754,1241
PTGS2,ENSG00000073756,1242
IGF2BP2,ENSG00000073792,1243
MAP3K13,ENSG00000073803,1244
ST6GAL1,ENSG00000073849,1245
TBX21,ENSG00000073861,1246
VDAC1P1,ENSG00000073905,1247
FRY,ENSG00000073910,1248
PICALM,ENSG00000073921,1249
NSF,ENSG00000073969,1250
GLI2,ENSG00000074047,1251
CLASP1,ENSG00000074054,1252
MRPS34,ENSG00000074071,1253
NOTCH3,ENSG00000074181,1254
CLNS1A,ENSG00000074201,1255
PPP2R2C,ENSG00000074211,1256
TEAD2,ENSG00000074219,1257
EED,ENSG00000074266,1258
CDHR2,ENSG00000074276,1259
SNCB,ENSG00000074317,1260
TSG101,ENSG00000074319,1261
NCBP3,ENSG00000074356,1262
ATP2A3,ENSG00000074370,1263
CA12,ENSG00000074410,1264
MGLL,ENSG00000074416,1265
NTN4,ENSG00000074527,1266
BCS1L,ENSG00000074582,1267
NUAK1,ENSG00000074590,1268
DPP8,ENSG00000074603,1269
SLC24A1,ENSG00000074621,1270
ZNF532,ENSG00000074657,1271
SCARF1,ENSG00000074660,1272
LMAN1,ENSG00000074695,1273
HACD3,ENSG00000074696,1274
IPCEF1,ENSG00000074706,1275
ZZEF1,ENSG00000074755,1276
NOX3,ENSG00000074771,1277
ENO1,ENSG00000074800,1278
SLC12A1,ENSG00000074803,1279
MYDGF,ENSG00000074842,1280
ANO8,ENSG00000074855,1281
TUBE1,ENSG00000074935,1282
ARHGEF10L,ENSG00000074964,1283
TXK,ENSG00000074966,1284
WSCD2,ENSG00000075035,1285
KCNQ2,ENSG00000075043,1286
TACR2,ENSG00000075073,1287
ACTR6,ENSG00000075089,1288
TIPIN,ENSG00000075131,1289
SRI,ENSG00000075142,1290
EIF4G3,ENSG00000075151,1291
NUP37,ENSG00000075188,1292
SEMA3A,ENSG00000075213,1293
GTSE1,ENSG00000075218,1294
SEMA3C,ENSG00000075223,1295
TTC38,ENSG00000075234,1296
ACAT1,ENSG00000075239,1297
GRAMD4,ENSG00000075240,1298
CELSR1,ENSG00000075275,1299
WNT8B,ENSG00000075290,1300
ZNF638,ENSG00000075292,1301
SLC25A40,ENSG00000075303,1302
TIMM21,ENSG00000075336,1303
ADD2,ENSG00000075340,1304
FGF4,ENSG00000075388,1305
RASAL2,ENSG00000075391,1306
VPS9D1,ENSG00000075399,1307
ZNF37A,ENSG00000075407,1308
MARK3,ENSG00000075413,1309
SLC25A3,ENSG00000075415,1310
FNDC3B,ENSG00000075420,1311
FOSL2,ENSG00000075426,1312
CACNG5,ENSG00000075429,1313
CACNG4,ENSG00000075461,1314
FRYL,ENSG00000075539,1315
TMEM131,ENSG00000075568,1316
FSCN1,ENSG00000075618,1317
ACTB,ENSG00000075624,1318
MOCOS,ENSG00000075643,1319
PLD1,ENSG00000075651,1320
ATP12A,ENSG00000075673,1321
WDR62,ENSG00000075702,1322
DLG1,ENSG00000075711,1323
RAB7A,ENSG00000075785,1324
BCAP29,ENSG00000075790,1325
SEC31B,ENSG00000075826,1326
SART3,ENSG00000075856,1327
ARHGAP15,ENSG00000075884,1328
TUBA3D,ENSG00000075886,1329
PAX2,ENSG00000075891,1330
EXOSC7,ENSG00000075914,1331
KIFAP3,ENSG00000075945,1332
MKRN2,ENSG00000075975,1333
MCM6,ENSG00000076003,1334
REXO2,ENSG00000076043,1335
RBM7,ENSG00000076053,1336
RBMS2,ENSG00000076067,1337
BAZ2A,ENSG00000076108,1338
PTPN23,ENSG00000076201,1339
MLH1,ENSG00000076242,1340
UNG,ENSG00000076248,1341
FMO4,ENSG00000076258,1342
KLHL20,ENSG00000076321,1343
RGS11,ENSG00000076344,1344
SLC46A1,ENSG00000076351,1345
PLXNA2,ENSG00000076356,1346
SPAG5,ENSG00000076382,1347
ANKRD13A,ENSG00000076513,1348
TPD52,ENSG00000076554,1349
ACACB,ENSG00000076555,1350
TRAF4,ENSG00000076604,1351
PAG1,ENSG00000076641,1352
GPATCH1,ENSG00000076650,1353
ICAM3,ENSG00000076662,1354
NT5C2,ENSG00000076685,1355
MCAM,ENSG00000076706,1356
GPC4,ENSG00000076716,1357
MBNL3,ENSG00000076770,1358
CAMSAP3,ENSG00000076826,1359
RAP1GAP,ENSG00000076864,1360
XAB2,ENSG00000076924,1361
ARHGEF1,ENSG00000076928,1362
STXBP2,ENSG00000076944,1363
MAP2K7,ENSG00000076984,1364
NMRK2,ENSG00000077009,1365
DGKD,ENSG00000077044,1366
CTTNBP2,ENSG00000077063,1367
ACTL6B,ENSG00000077080,1368
RARB,ENSG00000077092,1369
TOP2B,ENSG00000077097,1370
TM9SF3,ENSG00000077147,1371
NFKB2,ENSG00000077150,1372
UBE2T,ENSG00000077152,1373
PPP1R12B,ENSG00000077157,1374
DNAJC10,ENSG00000077232,1375
GTF3C1,ENSG00000077235,1376
IL4R,ENSG00000077238,1377
USP33,ENSG00000077254,1378
PAK3,ENSG00000077264,1379
CAPN6,ENSG00000077274,1380
DCX,ENSG00000077279,1381
SNRPA,ENSG00000077312,1382
SPAG6,ENSG00000077327,1383
EXOSC5,ENSG00000077348,1384
DYNC1I2,ENSG00000077380,1385
APBB1IP,ENSG00000077420,1386
LRCH4,ENSG00000077454,1387
FAM76B,ENSG00000077458,1388
SIRT6,ENSG00000077463,1389
TYR,ENSG00000077498,1390
POLD3,ENSG00000077514,1391
ACTN2,ENSG00000077522,1392
CAPZB,ENSG00000077549,1393
GPR137B,ENSG00000077585,1394
NAALAD2,ENSG00000077616,1395
JADE1,ENSG00000077684,1396
SLC25A43,ENSG00000077713,1397
UBE2A,ENSG00000077721,1398
FGFR1,ENSG00000077782,1399
FKBP6,ENSG00000077800,1400
SMC1B,ENSG00000077935,1401
FBLN1,ENSG00000077942,1402
ITGA8,ENSG00000077943,1403
CST7,ENSG00000077984,1404
MAP2,ENSG00000078018,1405
PIAS2,ENSG00000078043,1406
AMPH,ENSG00000078053,1407
ARAF,ENSG00000078061,1408
MCCC1,ENSG00000078070,1409
LAMP3,ENSG00000078081,1410
FAP,ENSG00000078098,1411
NEBL,ENSG00000078114,1412
ACER3,ENSG00000078124,1413
UBE2K,ENSG00000078140,1414
PIK3C3,ENSG00000078142,1415
N4BP2,ENSG00000078177,1416
TIGAR,ENSG00000078237,1417
TULP3,ENSG00000078246,1418
SYNJ2,ENSG00000078269,1419
ADCY2,ENSG00000078295,1420
PPP2R5C,ENSG00000078304,1421
PMS2P1,ENSG00000078319,1422
RBFOX1,ENSG00000078328,1423
GNB1,ENSG00000078369,1424
HOXA9,ENSG00000078399,1425
EDN1,ENSG00000078401,1426
MLLT10,ENSG00000078403,1427
ZCWPW1,ENSG00000078487,1428
ADCYAP1R1,ENSG00000078549,1429
FGF20,ENSG00000078579,1430
P2RY10,ENSG00000078589,1431
ITM2A,ENSG00000078596,1432
NRDC,ENSG00000078618,1433
VDAC3,ENSG00000078668,1434
PCM1,ENSG00000078674,1435
TNRC6C,ENSG00000078687,1436
CBFA2T2,ENSG00000078699,1437
BRINP1,ENSG00000078725,1438
ITCH,ENSG00000078747,1439
PKD2L2,ENSG00000078795,1440
TP53INP2,ENSG00000078804,1441
SDF4,ENSG00000078808,1442
MYH7B,ENSG00000078814,1443
BPIFB2,ENSG00000078898,1444
TP73,ENSG00000078900,1445
TOLLIP,ENSG00000078902,1446
UBE2D4,ENSG00000078967,1447
CLUL1,ENSG00000079101,1448
RUNX1T1,ENSG00000079102,1449
CDH17,ENSG00000079112,1450
THOC1,ENSG00000079134,1451
FKBP7,ENSG00000079150,1452
OSBPL6,ENSG00000079156,1453
SLC1A3,ENSG00000079215,1454
XRCC5,ENSG00000079246,1455
LXN,ENSG00000079257,1456
SP140,ENSG00000079263,1457
MKNK1,ENSG00000079277,1458
TNS1,ENSG00000079308,1459
REXO1,ENSG00000079313,1460
SAR1A,ENSG00000079332,1461
CDC14A,ENSG00000079335,1462
RAPGEF3,ENSG00000079337,1463
CEACAM1,ENSG00000079385,1464
SENP1,ENSG00000079387,1465
DUSP13,ENSG00000079393,1466
CIC,ENSG00000079432,1467
LIPE,ENSG00000079435,1468
FDFT1,ENSG00000079459,1469
PAFAH1B3,ENSG00000079462,1470
OPHN1,ENSG00000079482,1471
AFM,ENSG00000079557,1472
KIF22,ENSG00000079616,1473
SCGN,ENSG00000079689,1474
CARMIL1,ENSG00000079691,1475
PGM1,ENSG00000079739,1476
DDX1,ENSG00000079785,1477
DNM2,ENSG00000079805,1478
EPB41L2,ENSG00000079819,1479
RIMS1,ENSG00000079841,1480
MOXD1,ENSG00000079931,1481
STX7,ENSG00000079950,1482
RABL2B,ENSG00000079974,1483
KEAP1,ENSG00000079999,1484
DDX43,ENSG00000080007,1485
PTPRH,ENSG00000080031,1486
DCT,ENSG00000080166,1487
SLC35C2,ENSG00000080189,1488
CRYBG3,ENSG00000080200,1489
EPHA6,ENSG00000080224,1490
SCTR,ENSG00000080293,1491
RFX3,ENSG00000080298,1492
RIF1,ENSG00000080345,1493
RAB21,ENSG00000080371,1494
SLC4A4,ENSG00000080493,1495
SMARCA2,ENSG00000080503,1496
RDH8,ENSG00000080511,1497
SESN1,ENSG00000080546,1498
MID2,ENSG00000080561,1499
DNAAF6,ENSG00000080572,1500
COL5A3,ENSG00000080573,1501
SRCAP,ENSG00000080603,1502
PUM3,ENSG00000080608,1503
CPB2,ENSG00000080618,1504
CHRNA3,ENSG00000080644,1505
KCNN2,ENSG00000080709,1506
CNOT4,ENSG00000080802,1507
PSEN1,ENSG00000080815,1508
CPOX,ENSG00000080819,1509
CLDND1,ENSG00000080822,1510
MOK,ENSG00000080823,1511
HSP90AA1,ENSG00000080824,1512
RBL1,ENSG00000080839,1513
DLGAP4,ENSG00000080845,1514
IGSF9B,ENSG00000080854,1515
CFHR2,ENSG00000080910,1516
CROCCP3,ENSG00000080947,1517
NDC80,ENSG00000080986,1518
AP4E1,ENSG00000081014,1519
RSBN1,ENSG00000081019,1520
MAGI3,ENSG00000081026,1521
CXCL2,ENSG00000081041,1522
AFP,ENSG00000081051,1523
COL4A4,ENSG00000081052,1524
TCF7,ENSG00000081059,1525
OSTM1,ENSG00000081087,1526
CDH7,ENSG00000081138,1527
IMPG2,ENSG00000081148,1528
PCNP,ENSG00000081154,1529
EXD2,ENSG00000081177,1530
ARG2,ENSG00000081181,1531
MEF2C,ENSG00000081189,1532
PTPRC,ENSG00000081237,1533
CACNA1S,ENSG00000081248,1534
PKP1,ENSG00000081277,1535
UBA5,ENSG00000081307,1536
STK17B,ENSG00000081320,1537
CDC14B,ENSG00000081377,1538
ZNF510,ENSG00000081386,1539
LRP2,ENSG00000081479,1540
ZNF506,ENSG00000081665,1541
JMJD4,ENSG00000081692,1542
DUSP12,ENSG00000081721,1543
AACS,ENSG00000081760,1544
DELE1,ENSG00000081791,1545
SLC13A1,ENSG00000081800,1546
CADPS2,ENSG00000081803,1547
PCDHB4,ENSG00000081818,1548
PCDHA6,ENSG00000081842,1549
PCDHGA2,ENSG00000081853,1550
HSPB11,ENSG00000081870,1551
PHLPP1,ENSG00000081913,1552
ATP8B1,ENSG00000081923,1553
IL12RB2,ENSG00000081985,1554
SMARCD3,ENSG00000082014,1555
WDR70,ENSG00000082068,1556
FYB1,ENSG00000082074,1557
MPP4,ENSG00000082126,1558
STRADB,ENSG00000082146,1559
BZW1,ENSG00000082153,1560
PGR,ENSG00000082175,1561
C1QTNF3,ENSG00000082196,1562
ME2,ENSG00000082212,1563
C5orf22,ENSG00000082213,1564
CCNT2,ENSG00000082258,1565
FAM135A,ENSG00000082269,1566
COL19A1,ENSG00000082293,1567
EPB41L3,ENSG00000082397,1568
COBLL1,ENSG00000082438,1569
DLG3,ENSG00000082458,1570
KCNK2,ENSG00000082482,1571
SERTAD4,ENSG00000082497,1572
TRAF5,ENSG00000082512,1573
MRPL22,ENSG00000082515,1574
GEMIN5,ENSG00000082516,1575
OPRK1,ENSG00000082556,1576
NFE2L1,ENSG00000082641,1577
SEMA5B,ENSG00000082684,1578
GSK3B,ENSG00000082701,1579
ITGB5,ENSG00000082781,1580
ERC1,ENSG00000082805,1581
XPO1,ENSG00000082898,1582
LINC01587,ENSG00000082929,1583
RNF13,ENSG00000082996,1584
TRPM3,ENSG00000083067,1585
PALB2,ENSG00000083093,1586
DOP1A,ENSG00000083097,1587
LYRM2,ENSG00000083099,1588
BCKDHB,ENSG00000083123,1589
KAT6A,ENSG00000083168,1590
TUT7,ENSG00000083223,1591
ULK2,ENSG00000083290,1592
GRHL2,ENSG00000083307,1593
TNPO1,ENSG00000083312,1594
PLOD1,ENSG00000083444,1595
P2RX5,ENSG00000083454,1596
ITGAE,ENSG00000083457,1597
DIS3,ENSG00000083520,1598
PIBF1,ENSG00000083535,1599
TDRD3,ENSG00000083544,1600
ENSG00000083622,ENSG00000083622,1601
NUFIP1,ENSG00000083635,1602
PDS5B,ENSG00000083642,1603
OXCT1,ENSG00000083720,1604
RRAGB,ENSG00000083750,1605
EPYC,ENSG00000083782,1606
CYLD,ENSG00000083799,1607
SLC27A5,ENSG00000083807,1608
ZNF324,ENSG00000083812,1609
ZNF671,ENSG00000083814,1610
ZNF416,ENSG00000083817,1611
ZNF586,ENSG00000083828,1612
ZNF446,ENSG00000083838,1613
ZNF264,ENSG00000083844,1614
RPS5,ENSG00000083845,1615
FAT1,ENSG00000083857,1616
YTHDC1,ENSG00000083896,1617
CHMP2B,ENSG00000083937,1618
SMAP2,ENSG00000084070,1619
PPIE,ENSG00000084072,1620
